#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2022-10-06 10:44:16 EDT      (sdww02)
#
# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Further Descriptions of the parameter_cd column can be found at:
# https://waterdata.usgs.gov/nwis/pmcodes
# Further Descriptions of codes in the result_cd column can be found at:
# https://waterdata.usgs.gov/nwis/help?codes_help#surface_water
#
# This information includes the following fields:
#
#  agency_cd    Agency Code
#  station_nm   Station Name
#  site_no      USGS station number
#  ts_id        TimeSeries ID
#  parameter_cd Parameter Code
#  result_dt    Date that the result was taken
#  result_tz_cd Time datum
#  result_va    Current value
#  result_cd    Code to show data quality
#  result_md    Date the result was modified in the NWIS database
#
agency_cd	site_no	station_nm	ts_id	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	02234435	LAKE JESUP OUTLET NEAR SANFORD, FL	301152	63160	2022-10-06 10:30:00	EDT	8.75		2022-10-06 10:39:04
USGS	02234500	ST. JOHNS RIVER NEAR SANFORD, FL	301153	63160	2022-10-06 09:30:00	EDT	7.72		2022-10-06 09:45:15
USGS	02234990	LITTLE WEKIVA RIVER NEAR ALTAMONTE SPRINGS, FL	302332	63160	2022-10-06 10:30:00	EDT	27.59		2022-10-06 10:37:54
USGS	02235000	WEKIVA RIVER NEAR SANFORD, FL	302333	63160	2022-10-06 10:30:00	EDT	9.95		2022-10-06 10:39:04
USGS	02235200	BLACKWATER CREEK NEAR CASSIA, FL	302334	63160	2022-10-06 10:15:00	EDT	27.01		2022-10-06 10:24:56
USGS	02235500	BLUE SPRINGS NEAR ORANGE CITY, FL	301157	63160	2022-10-04 22:15:00	EDT	6.00		2022-10-05 01:38:36
USGS	02236000	ST. JOHNS RIVER NEAR DE LAND, FL	301158	63160	2022-10-06 09:30:00	EDT	5.07		2022-10-06 09:45:04
USGS	02236125	ST. JOHNS RIVER AT ASTOR, FL	302335	63160	2022-10-06 09:30:00	EDT	3.30		2022-10-06 09:45:15
USGS	02236160	SILVER GLEN SPRINGS NEAR ASTOR, FL	302336	63160	2022-10-06 09:45:00	EDT	2.72		2022-10-06 09:54:55
USGS	02236500	BIG CREEK NEAR CLERMONT, FL	302337	63160	2022-10-06 10:15:00	EDT	103.59		2022-10-06 10:21:55
USGS	02237700	APOPKA-BEAUCLAIR CANAL NEAR ASTATULA, FL	302338	63160	2022-10-06 10:30:00	EDT	65.61		2022-10-06 10:32:44
USGS	02237701	APOPKA-BEAUCLAIR CANAL BL DAM NEAR ASTATULA, FL	301164	63160	2022-10-06 10:30:00	EDT	63.87		2022-10-06 10:32:44
USGS	02238000	HAYNES CREEK AT LISBON, FL	301165	63160	2022-10-06 10:30:00	EDT	61.79		2022-10-06 10:41:55
USGS	02238001	HAYNES CREEK BELOW BURRELL DAM AT LISBON, FL	301166	63160	2022-10-06 10:30:00	EDT	58.71		2022-10-06 10:41:55
USGS	02238499	OCKLAWAHA R AB MOSS BLUFF DAM AT MOSS BLUFF,FL	302339	63160	2022-10-06 10:00:00	EDT	58.07		2022-10-06 10:13:14
USGS	02238500	OCKLAWAHA RIVER AT MOSS BLUFF, FL	302340	63160	2022-10-06 10:00:00	EDT	36.10		2022-10-06 10:13:14
USGS	02239500	SILVER SPRINGS NEAR OCALA, FL	301169	63160	2022-10-06 10:30:00	EDT	40.14		2022-10-06 10:40:45
USGS	02239501	SILVER RIVER NEAR OCALA, FL	301170	63160	2022-10-06 10:30:00	EDT	1.71		2022-10-06 10:40:45
USGS	02240000	OCKLAWAHA RIVER NEAR CONNER, FL	302341	63160	2022-10-06 09:30:00	EDT	35.62		2022-10-06 09:46:55
USGS	02240500	OCKLAWAHA RIVER AT EUREKA, FL	301172	63160	2022-10-06 10:15:00	EDT	20.69		2022-10-06 10:35:03
USGS	02243000	ORANGE CREEK AT ORANGE SPRINGS, FL	302342	63160	2022-10-06 10:15:00	EDT	23.13		2022-10-06 10:21:57
USGS	02243959	OCKLAWAHA R AB RODMAN DAM NR ORANGE SPRINGS,FLA.	302343	63160	2022-10-06 10:00:00	EDT	17.45		2022-10-06 10:17:55
USGS	02243960	OCKLAWAHA R AT RODMAN DAM NEAR ORANGE SPRINGS, FL	301175	63160	2022-10-06 10:00:00	EDT	3.57		2022-10-06 10:17:55
USGS	02244040	ST. JOHNS R AT BUFFALO BLUFF NEAR SATSUMA, FL	301176	63160	2022-10-06 10:15:00	EDT	1.99		2022-10-06 10:30:03
USGS	02244440	DUNNS CREEK NEAR SATSUMA, FL	301177	63160	2022-10-06 10:00:00	EDT	2.03		2022-10-06 10:13:14
USGS	02245500	SOUTH FORK BLACK CREEK NEAR PENNEY FARMS, FL	302345	63160	2022-10-06 10:30:00	EDT	10.74		2022-10-06 10:39:04
USGS	02246000	NORTH FORK BLACK CREEK NEAR MIDDLEBURG, FL	302346	63160	2022-10-06 10:00:00	EDT	2.31		2022-10-06 10:18:05
USGS	02246010	NORTH FORK BLACK CREEK AT MIDDLEBURG, FL	301181	63160	2022-10-06 09:45:00	EDT	2.19		2022-10-06 09:53:43
USGS	02246318	ORTEGA RIVER AT KIRWIN ROAD NEAR JACKSONVILLE,FL	302347	63160	2022-10-06 09:30:00	EDT	5.35		2022-10-06 09:47:54
USGS	02246459	CEDAR RIVER AT SAN JUAN AVENUE AT JACKSONVILLE, FL	302348	63160	2022-10-06 10:00:00	EDT	2.21		2022-10-06 10:06:53
USGS	02246500	ST. JOHNS RIVER AT JACKSONVILLE, FL	301184	63160	2022-10-06 09:00:00	EDT	2.00		2022-10-06 09:17:54
USGS	02246515	POTTSBURG CREEK NR SOUTH JACKSONVILLE, FLA.	301185	63160	2022-10-06 09:30:00	EDT	2.88		2022-10-06 09:48:04
USGS	02247510	TOMOKA RIVER NEAR HOLLY HILL, FL	301188	63160	2022-10-06 10:30:00	EDT	9.85		2022-10-06 10:33:54
USGS	02248000	SPRUCE CREEK NEAR SAMSULA, FL	302351	63160	2022-10-06 10:30:00	EDT	16.56		2022-10-06 10:33:54
USGS	02248380	HAULOVER CANAL NEAR MIMS,FL	301193	63160	2022-10-06 09:45:00	EDT	1.09		2022-10-06 09:55:04
USGS	02249007	EAU GALLIE RIV AT HEATHER GLEN CIR AT MELBOURNE FL	301194	63160	2022-10-06 10:15:00	EDT	2.08		2022-10-06 10:23:56
USGS	02249500	CRANE CREEK AT MELBOURNE, FL	301195	63160	2022-10-06 10:15:00	EDT	5.66		2022-10-06 10:25:55
USGS	02250030	TURKEY CREEK AT PALM BAY, FL	302353	63160	2022-10-06 09:45:00	EDT	1.14		2022-10-06 09:53:43
USGS	02251000	SOUTH PRONG ST SEBASTIAN RIVER NEAR SEBASTIAN,FL	301197	63160	2022-10-06 10:30:00	EDT	2.28		2022-10-06 10:39:55
USGS	02251500	NORTH PRONG SAINT SEBASTIAN RIVER NEAR MICCO, FL	302354	63160	2022-10-06 10:30:00	EDT	5.29		2022-10-06 10:39:55
USGS	02251767	FELLSMERE CANAL NEAR MICCO, FL	302355	63160	2022-10-06 10:30:00	EDT	1.20		2022-10-06 10:34:54
USGS	02251800	INDIAN RIVER AT WABASSO, FL	302356	63160	2022-10-06 10:30:00	EDT	0.93		2022-10-06 10:39:04
USGS	02252500	NORTH CANAL NEAR VERO BEACH, FL	301201	63160	2022-10-06 09:45:00	EDT	1.80		2022-10-06 09:53:43
USGS	02253000	MAIN CANAL AT VERO BEACH, FL	302357	63160	2022-10-06 10:00:00	EDT	7.37		2022-10-06 10:20:04
USGS	02253500	SOUTH CANAL NEAR VERO BEACH, FL	301203	63160	2022-10-06 10:30:00	EDT	2.03		2022-10-06 10:34:54
USGS	02256500	FISHEATING CREEK AT PALMDALE, FL	302358	63160	2022-10-06 10:00:00	EDT	32.68		2022-10-06 10:04:55
USGS	02268390	TIGER CREEK NEAR BABSON PARK FL	301209	63160	2022-10-06 10:30:00	EDT	64.38		2022-10-06 10:36:14
USGS	02269520	LIVINGSTON CREEK NEAR FROSTPROOF FL	301211	63160	2022-10-06 09:45:00	EDT	70.90		2022-10-06 09:48:04
USGS	02270000	CARTER CREEK NEAR SEBRING FL	301212	63160	2022-10-06 10:15:00	EDT	64.16		2022-10-06 10:21:03
USGS	02271500	JOSEPHINE CREEK NEAR DE SOTO CITY FL	301213	63160	2022-10-06 10:00:00	EDT	58.68		2022-10-06 10:11:03
USGS	02277110	ST LUCIE ESTUARY AT A1A (STEELE PT)STUART FL	302361	63160	2022-10-06 09:45:00	EDT	0.75		2022-10-06 09:48:53
USGS	02277602	LOXAHATCHEE RIVER DWS LAINHART DAM NR JUPITER FL	302363	63160	2022-10-06 10:30:00	EDT	10.71		2022-10-06 10:42:43
USGS	02281200	HILLSBORO CANAL AT S-6 NEAR SHAWANO	301217	63160	2022-10-06 09:45:00	EDT	8.20		2022-10-06 10:00:03
USGS	02288800	TAMIAMI CANAL OUTLETS, MONROE TO CARNESTOWN, FLA	301219	63160	2022-10-06 10:15:00	EDT	3.49		2022-10-06 10:23:45
USGS	02289019	TAMIAMI CANAL AT S-12-B  NR MIAMI, FL	301220	63160	2022-10-06 09:45:00	EDT	8.14		2022-10-06 09:55:04
USGS	02289019	TAMIAMI CANAL AT S-12-B  NR MIAMI, FL	301221	63160	2022-10-06 09:45:00	EDT	8.13		2022-10-06 09:55:04
USGS	02289041	TAMIAMI CANAL BELOW S-12-C, NEARMIAMI, FLA	302365	63160	2022-10-06 09:45:00	EDT	8.16		2022-10-06 09:55:04
USGS	02289041	TAMIAMI CANAL BELOW S-12-C, NEARMIAMI, FLA	302366	63160	2022-10-06 09:45:00	EDT	8.14		2022-10-06 09:55:04
USGS	02289060	TAMIAMI CANAL OUTLETS L-30 TO L-67A NR MIAMI, FL	302367	63160	2022-10-06 09:45:00	EDT	7.01		2022-10-06 10:00:53
USGS	02289500	TAMIAMI CANAL NEAR CORAL GABLES, FL	301228	63160	2022-10-06 10:00:00	EDT	1.58		2022-10-06 10:15:53
USGS	02290769	CANAL 111 AT S-18-C NEAR FLORIDA CITY, FL	301237	63160	2022-10-06 10:00:00	EDT	1.02		2022-10-06 10:08:55
USGS	02293987	PEACE CREEK DRAINAGE CANAL NEAR WAHNETA FL	302373	63160	2022-10-06 10:00:00	EDT	106.15		2022-10-06 10:11:56
USGS	02294161	PEACE CREEK NEAR BARTOW FL	301240	63160	2022-10-06 09:45:00	EDT	100.85		2022-10-06 09:56:03
USGS	02294217	SADDLE CREEK AT ST.HWY 542 NEAR LAKELAND FL	301241	63160	2022-10-06 10:00:00	EDT	105.12		2022-10-06 10:11:56
USGS	02294290	SADDLE CREEK AT STATE HWY 570 NEAR EATON PARK FL	301243	63160	2022-10-06 10:30:00	EDT	101.26		2022-10-06 10:40:03
USGS	02294330	LAKE LENA RUN NEAR AUBURNDALE FL	302375	63160	2022-10-06 10:00:00	EDT	104.81		2022-10-06 10:11:56
USGS	02294405	BANANA-HANCOCK CANAL NR HIGHLAND CITY, FL	302376	63160	2022-10-06 10:15:00	EDT	102.92		2022-10-06 10:21:02
USGS	02294491	SADDLE CREEK AT STRUCTURE P-11 NEAR BARTOW FL	302377	63160	2022-10-06 10:30:00	EDT	100.65		2022-10-06 10:39:24
USGS	02294650	PEACE RIVER AT SR 60 AT BARTOW, FL	301247	63160	2022-10-06 10:15:00	EDT	97.01		2022-10-06 10:21:57
USGS	02294655	PEACE RIVER NEAR BARTOW FL	301248	63160	2022-10-06 10:15:00	EDT	94.86		2022-10-06 10:30:03
USGS	02294705	PEACE RV DISTRIBUTARY AT DOVER SINK NR BARTOW FL	302378	63160	2022-09-29 19:45:00	EDT	Fld		2022-10-04 08:37:35
USGS	02294747	SIXMILE CREEK AT BARTOW FL	302379	63160	2022-10-06 10:15:00	EDT	100.16		2022-10-06 10:26:03
USGS	02294759	PHOSPHATE MINE OUTFALL CS-8 NEAR BARTOW FL	302380	63160	2022-10-06 10:00:00	EDT	90.22		2022-10-06 10:03:56
USGS	02294760	BARBER BRANCH NEAR HOMELAND FL	301252	63160	2022-10-06 10:00:00	EDT	90.36		2022-10-06 10:04:55
USGS	02294775	PEACE RIVER AT CLEAR SPRINGS NEAR BARTOW FL	302381	63160	2022-10-06 10:00:00	EDT	92.81		2022-10-06 10:05:03
USGS	02294781	PEACE RIVER NEAR HOMELAND FL	301254	63160	2022-10-06 10:15:00	EDT	89.38		2022-10-06 10:22:14
USGS	02294898	PEACE RIVER AT FORT MEADE FL	301255	63160	2022-10-06 10:15:00	EDT	79.46		2022-10-06 10:21:57
USGS	02295013	BOWLEGS CREEK NEAR FORT MEADE FL	302382	63160	2022-10-06 09:45:00	EDT	102.07		2022-10-06 09:48:04
USGS	02295163	WHIDDEN CREEK NEAR FORT MEADE FL	302383	63160	2022-10-06 10:00:00	EDT	73.33		2022-10-06 10:06:02
USGS	02295194	PEACE RIVER AT BOWLING GREEN FL	301258	63160	2022-10-06 10:30:00	EDT	64.09		2022-10-06 10:42:04
USGS	02295420	PAYNE CREEK NEAR BOWLING GREEN FL	302384	63160	2022-10-06 10:00:00	EDT	64.05		2022-10-06 10:11:56
USGS	02295520	LITTLE CHARLIE CREEK NEAR BOWLING GREEN FL	301260	63160	2022-10-06 10:00:00	EDT	94.04		2022-10-06 10:11:45
USGS	02295580	LITTLE CHARLIE CREEK NEAR MOUTH NEAR WAUCHULA FL	302385	63160	2022-10-06 10:15:00	EDT	57.17		2022-10-06 10:23:45
USGS	02295637	PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL	301262	63160	2022-10-06 10:30:00	EDT	49.22		2022-10-06 10:42:04
USGS	02296260	CHARLIE CREEK NEAR CREWSVILLE FL	302386	63160	2022-10-06 09:45:00	EDT	55.08		2022-10-06 09:59:55
USGS	02296500	CHARLIE CREEK NEAR GARDNER FL	302387	63160	2022-10-06 10:00:00	EDT	37.00		2022-10-06 10:13:14
USGS	02296750	PEACE RIVER AT SR 70 AT ARCADIA, FL	301265	63160	2022-10-06 10:30:00	EDT	22.43		2022-10-06 10:42:04
USGS	02297100	JOSHUA CREEK AT NOCATEE FL	301266	63160	2022-10-06 10:15:00	EDT	18.40		2022-10-06 10:21:02
USGS	02297155	HORSE CREEK NEAR MYAKKA HEAD FL	301267	63160	2022-10-06 10:00:00	EDT	72.45		2022-10-06 10:03:56
USGS	02297310	HORSE CREEK AT SR 72 NEAR ARCADIA, FL	302388	63160	2022-10-06 10:30:00	EDT	24.43		2022-10-06 10:40:56
USGS	02297600	SHELL CREEK AT CIRCLE K GROVES NEAR FT OGDEN FL	302389	63160	2022-09-28 15:45:00	EDT	Fld		2022-10-05 08:38:25
USGS	02297635	SHELL CREEK ON CR 764 NEAR PUNTA GORDA FL	302390	63160	2022-10-06 10:00:00	EDT	5.27		2022-10-06 10:11:03
USGS	02298110	PRAIRIE CREEK UPSTREAM OF SR 31 NEAR FT OGDEN FL	302391	63160	2022-09-28 16:15:00	EDT	41.41		2022-09-30 08:55:24
USGS	02298123	PRAIRIE CREEK NEAR FORT OGDEN FL	301272	63160	2022-10-06 10:00:00	EDT	35.71		2022-10-06 10:11:56
USGS	02298170	PRAIRIE CREEK ON CR 764 NEAR PUNTA GORDA FL	301273	63160	2022-10-06 10:00:00	EDT	8.78		2022-10-06 10:11:03
USGS	02298492	LONG CREEK NEAR MYAKKA CITY FL	302392	63160	2022-09-28 18:30:00	EDT	47.44		2022-09-30 09:09:53
USGS	02298494	FLATFORD SWAMP NR MYAKKA RIVER NR MYAKKA CITY FL	301275	63160	2022-09-28 20:30:00	EDT	42.32		2022-09-30 08:53:52
USGS	02298527	OGLEBY CK DNSTR FROM BOGGY CK NEAR MYAKKA CITY FL	301276	63160	2022-10-06 09:45:00	EDT	43.97		2022-10-06 10:01:03
USGS	02298530	COKER CREEK NEAR MYAKKA CITY FL	301277	63160	2022-10-06 10:00:00	EDT	44.38		2022-10-06 10:06:02
USGS	02298554	MYAKKA RIVER NEAR MYAKKA CITY FL	301278	63160	2022-10-06 10:15:00	EDT	37.52		2022-10-06 10:20:04
USGS	02298608	MYAKKA RIVER AT MYAKKA CITY FL	301279	63160	2022-10-06 10:00:00	EDT	34.53		2022-10-06 10:11:03
USGS	02298760	HOWARD CREEK NEAR SARASOTA FL	302393	63160	2022-10-06 10:00:00	EDT	25.65		2022-10-06 10:14:14
USGS	02298830	MYAKKA RIVER NEAR SR 72 NEAR SARASOTA, FL	301281	63160	2022-10-06 10:00:00	EDT	17.17		2022-10-06 10:07:03
USGS	02298880	MYAKKA RIVER AT CONTROL NEAR LAUREL FL	301282	63160	2022-10-06 10:00:00	EDT	15.71		2022-10-06 10:11:03
USGS	02299482	COCOPLUM WATERWAY AT NORTH PORT FL	302394	63160	2022-10-06 10:15:00	EDT	5.78		2022-10-06 10:30:55
USGS	02299950	MANATEE RIVER AT SR 64 NEAR MYAKKA HEAD, FL	301284	63160	2022-10-06 10:15:00	EDT	47.54		2022-10-06 10:32:03
USGS	023000095	MANATEE RIVER AT RYE FL	301285	63160	2022-10-06 10:15:00	EDT	1.32		2022-10-06 10:27:03
USGS	02300017	GAMBLE CREEK AT COUNTY ROAD 675 NEAR PARRISH FL	301286	63160	2022-10-06 10:00:00	EDT	11.26		2022-10-06 10:16:03
USGS	02300018	GAMBLE CREEK NEAR PARRISH FL	301287	63160	2022-10-06 10:15:00	EDT	7.05		2022-10-06 10:20:04
USGS	02300075	FROG CREEK AT BUFFALO ROAD NEAR RUBONIA FL	302396	63160	2022-10-06 10:15:00	EDT	6.87		2022-10-06 10:30:03
USGS	02300082	FROG CREEK NEAR RUBONIA FL	302397	63160	2022-10-06 10:00:00	EDT	1.25		2022-10-06 10:13:14
USGS	02300100	LITTLE MANATEE RIVER NEAR FT. LONESOME FL	301291	63160	2022-10-06 10:30:00	EDT	52.14		2022-10-06 10:39:55
USGS	02300210	SOUTH FORK LITTLE MANATEE RIVER NEAR PARRISH FL	302398	63160	2022-10-06 10:15:00	EDT	69.24		2022-10-06 10:20:04
USGS	02300300	SOUTH FORK LITTLE MANATEE RIVER NEAR WIMAUMA FL	302399	63160	2022-10-06 10:15:00	EDT	25.60		2022-10-06 10:19:54
USGS	02300500	LITTLE MANATEE RIVER AT US 301 NEAR WIMAUMA, FL	301294	63160	2022-10-06 10:00:00	EDT	8.50		2022-10-06 10:10:44
USGS	02300700	BULLFROG CREEK NEAR WIMAUMA FL	301295	63160	2022-10-06 10:15:00	EDT	19.82		2022-10-06 10:26:56
USGS	02300995	THIRTYMILE CREEK NEAR NICHOLS FL	301296	63160	2022-10-06 10:00:00	EDT	71.12		2022-10-06 10:06:02
USGS	02301000	NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL	301297	63160	2022-10-06 10:00:00	EDT	45.43		2022-10-06 10:11:45
USGS	02301150	SOUTH PRONG ALAFIA RIVER NEAR FT LONESOME FL	301298	63160	2022-10-06 10:00:00	EDT	79.23		2022-10-06 10:08:15
USGS	02301300	SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL	301299	63160	2022-10-06 10:00:00	EDT	54.96		2022-10-06 10:02:55
USGS	02301500	ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL	301300	63160	2022-10-06 10:00:00	EDT	17.38		2022-10-06 10:15:53
USGS	02301718	ALAFIA RIVER AT US 301 AT RIVERVIEW, FL	302400	63160	2022-10-06 10:00:00	EDT	1.57		2022-10-06 10:09:04
USGS	02301721	ALAFIA RIVER AT GIBSONTON FL	301303	63160	2022-10-06 09:45:00	EDT	1.47		2022-10-06 09:54:02
USGS	02301750	DELANEY CREEK NEAR TAMPA FL	302401	63160	2022-10-06 10:00:00	EDT	11.52		2022-10-06 10:09:45
USGS	02301900	FOX BRANCH NEAR SOCRUM, FL	301305	63160	2022-10-06 09:45:00	EDT	113.87		2022-10-06 09:53:04
USGS	02301990	HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL	301306	63160	2022-10-06 10:15:00	EDT	53.88		2022-10-06 10:20:55
USGS	02302000	CRYSTAL SPRINGS NEAR ZEPHYRHILLS FL	302402	63160	2022-10-06 10:00:00	EDT	53.72		2022-10-06 10:10:44
USGS	02302010	HILLSBOROUGH R BL CRYSTAL SPR NEAR ZEPHYRHILLS FL	301308	63160	2022-10-06 10:15:00	EDT	52.10		2022-10-06 10:20:55
USGS	02302500	BLACKWATER CREEK NEAR KNIGHTS FL	302403	63160	2022-10-06 10:15:00	EDT	73.94		2022-10-06 10:29:55
USGS	02303000	HILLSBOROUGH RV AT STATE PARK NR ZEPHYRHILLS, FL	302404	63160	2022-10-06 10:00:00	EDT	37.95		2022-10-06 10:10:44
USGS	02303330	HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL	302405	63160	2022-10-06 10:15:00	EDT	28.20		2022-10-06 10:30:03
USGS	02303350	TROUT CREEK NEAR SULPHUR SPRINGS FL	301312	63160	2022-10-06 10:15:00	EDT	36.86		2022-10-06 10:20:55
USGS	02303400	CYPRESS CREEK NEAR SAN ANTONIO FL	302406	63160	2022-10-06 10:30:00	EDT	71.38		2022-10-06 10:32:44
USGS	02303420	CYPRESS CREEK AT SR 54 AT WORTHINGTON GARDENS, FL	302407	63160	2022-10-06 10:00:00	EDT	45.96		2022-10-06 10:10:44
USGS	02304000	HILLSBOROUGH R AT FOWLER AV NEAR TEMPLE TERRACE FL	302408	63160	2022-10-06 10:15:00	EDT	23.25		2022-10-06 10:30:03
USGS	02304510	HILLSBOROUGH RIVER AT ROWLETT PK DR NEAR TAMPA FL	302409	63160	2022-10-06 10:15:00	EDT	1.97		2022-10-06 10:30:55
USGS	02306000	SULPHUR SPRINGS AT SULPHUR SPRINGS FL	301317	63160	2022-10-06 09:30:00	EDT	6.40		2022-10-06 09:43:54
USGS	023060003	SULPHUR SPRINGS RUN AT SULPHUR SPRINGS FL	302410	63160	2022-10-06 09:30:00	EDT	1.61		2022-10-06 09:45:04
USGS	023060013	HILLSBOROUGH R. AT I-275 BRIDGE AT SULPHUR SPGS FL	302411	63160	2022-10-06 09:30:00	EDT	1.61		2022-10-06 09:45:15
USGS	02306028	HILLSBOROUGH RIVER AT PLATT STREET AT TAMPA FL	301320	63160	2022-10-06 10:00:00	EDT	1.61		2022-10-06 10:14:14
USGS	02306647	SWEETWATER CREEK NEAR TAMPA FL	301321	63160	2022-10-06 10:00:00	EDT	10.26		2022-10-06 10:10:44
USGS	023066535	HENRY STREET CANAL AT BENJAMIN ROAD NEAR TAMPA FL	301322	63160	2022-10-06 10:00:00	EDT	11.64		2022-10-06 10:11:03
USGS	02306774	ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL	301323	63160	2022-10-06 10:00:00	EDT	18.11		2022-10-06 10:10:44
USGS	02306904	BRUSHY CREEK NEAR SULPHUR SPRINGS	302412	63160	2022-10-06 10:30:00	EDT	37.09		2022-10-06 10:39:55
USGS	02307032	DOUBLE BRANCH AT COUNTRY WAY BLVD NEAR OLDSMAR FL	302413	63160	2022-10-06 10:00:00	EDT	3.60		2022-10-06 10:10:44
USGS	02307323	BROOKER CREEK NEAR LAKE FERN FL	302414	63160	2022-10-06 10:00:00	EDT	28.10		2022-10-06 10:07:54
USGS	02307359	BROOKER CREEK NEAR TARPON SPRINGS FL	302415	63160	2022-10-06 10:00:00	EDT	9.70		2022-10-06 10:05:54
USGS	02307496	COW BRANCH AT LAKE ST GEORGE DR NR PALM HARBOR FL	302416	63160	2022-10-06 10:30:00	EDT	14.43		2022-10-06 10:35:03
USGS	02307498	LAKE TARPON CANAL AT S-551, NEAR OLDSMAR FL	302417	63160	2022-10-06 09:45:00	EDT	2.57		2022-10-06 09:57:55
USGS	02307498	LAKE TARPON CANAL AT S-551, NEAR OLDSMAR FL	302418	63160	2022-10-06 09:45:00	EDT	1.11		2022-10-06 09:57:55
USGS	02309848	SOUTH BRANCH ANCLOTE RIVER NEAR ODESSA FL	302419	63160	2022-10-06 09:30:00	EDT	48.72		2022-10-06 09:46:55
USGS	02310000	ANCLOTE RIVER AT LITTLE RD NEAR ELFERS, FL	301332	63160	2022-10-06 10:30:00	EDT	11.41		2022-10-06 10:40:56
